OBJECTID,CREATION_DT,RECORDATION_DT,NARRATIVE,EXPIRATION_DT,STATUS,SQUARE,SUFFIX,LOT,LOT_TYPE,COMPUTED_AREA_SF,SURVEYED_AREA_SF,MAR_ID,IS_REAR_OF,BLDG_NUM,BLDG_NUM_EXT,BLDG_NUM_END_RANGE,BLDG_EXT_END_RANGE,QUADRANT,ZIP5,ZIP4,RECORD_AREA_SF,CONV_TOLERANCE_TYPE,CONV_TOLERANCE_VALUE,CONV_TOLERANCE_RESOLUTION,RECORDLOTSPLYID,PARCELSPLYID,SQUAREPLYID,OF_LOT_SEQ,BOOK_NUM,PAGE_NUM,UNDERLIES_CONDO,CONDO_BOOK_NUM,CONDO_PAGE_NUM,KILL_DT,SSL,COL,CONDOLOT,CONDO_REGIME_NUM,AREA,LEN,SHAPE_Length,SHAPE_Area
3880410,2006/09/09 00:00:00+00,,PHASE 1,,1,0156,,0296,1,1739,,,,,,,,,,,,1,,,,,,0,CONDO_00035,23,1,35,23,,0156    0296,Y,Y,2142,,,89.1084088859137,267.181398367789
3880411,2009/09/29 00:00:00+00,2009/09/11 00:00:00+00,,,1,0513,,0148,1,1535,,,,,,,,,,,1569,,,,,,,0,204,45,1,75,49,,0513    0148,Y,Y,4059,,,87.0195014484045,235.862736890212
3880412,2006/09/09 00:00:00+00,,DELIVERY 13,,1,2661,,0045,1,7500,,,,,,,,,,,7500,1,,,,,,0,DIST,76,1,37,54,,2661    0045,Y,Y,1236,,,156.984143080099,1152.85992624869
3880413,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2863,,0088,1,3430,,,,,,,,,,,3430,1,,,,,,0,196,65,1,47,1,,2863    0088,Y,Y,1515,,,102.897484235504,527.231727017564
3880414,2006/09/09 00:00:00+00,,DELIVERY 13,,1,2528,,0193,1,23250,,,,,,,,,,,23250,1,,,,,,0,SUB,65,1,20,35,,2528    0193,Y,Y,1101,,,239.153533778455,3573.49347654986
3880415,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3098,,0132,1,1498,,,,,,,,,,,1501,1,,,,,,0,SUB,22,1,66,11,,3098    0132,Y,Y,1938,,,74.4979122914521,230.232521286256
3880416,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3094,,0027,1,1561,,,,,,,,,,,1561,1,,,,,,0,COUNTY,42,1,76,49,,3094    0027,Y,Y,1466,,,83.1153060032082,239.886080700958
3880417,2006/09/09 00:00:00+00,,PHASE 1,,1,0337,,0026,1,1400,,,,,,,,,,,,1,,,,,,0,21,64,1,57,1,,0337    0026,Y,Y,2779,,,79.502553837988,215.13672174711
3880418,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2842,,0088,1,4613,,,,,,,,,,,4616,1,,,,,,0,SUB,111,1,74,7,,2842    0088,Y,Y,1400,,,110.033328148443,709.243361819346
3880419,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1011,,0100,1,12397,,,,,,,,,,,12397,1,,,,,,0,22,33,1,22,33,,1011    0100,Y,Y,2360,,,206.428818987839,1903.98379747322
3880420,2006/09/09 00:00:00+00,,PHASE 1,,1,0070,,0184,1,14195,,,,,,,,,,,14150,1,,,,,,0,CONDO_00036,15,1,36,15,,0070    0184,Y,Y,1040,,,221.409129874361,2181.14668651762
3880421,2006/09/09 00:00:00+00,,PHASE 1,,1,0313,,0023,1,19515,,,,,,,,,,,19516,1,,,,,,0,20,30,1,20,30,,0313    0023,Y,Y,2521,,,231.486909737907,2998.64858851249
3880422,2004/09/29 00:00:00+00,,MAINTENANCE,,1,4047,,0056,1,6361,,,,,,,,,,,6037,1,,,,,,0,198,155,1,51,22,,4047    0056,Y,Y,1639,,,128.019760168723,977.600295270444
3880423,2006/09/09 00:00:00+00,,DELIVERY 14,,1,2670,,0086,1,7495,,,,,,,,,,,7495,1,,,,,,0,SUB,97,1,60,35,,2670    0086,Y,Y,1773,,,158.548770163392,1152.34417370798
3880424,2006/09/09 00:00:00+00,,PHASE 1,,1,0366,,0026,1,2100,,,,,,,,,,,2100,1,,,,,,0,WF,143,1,58,48,,0366    0026,Y,Y,2793,,,97.8675039183101,322.706830049934
3880425,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3817,,0001,1,4734,,,,,,,,,,,4733,1,,,,,,0,SUB,29,1,74,1,,3817    0001,Y,Y,3184,,,110.901938396776,728.085025773067
3880426,2006/09/09 00:00:00+00,,DELIVERY 10,,1,3050,,0108,1,2250,,,,,,,,,,,2250,1,,,,,,0,SUB,60,1,85,43,,3050    0108,Y,Y,5198,,,118.773123966086,345.895004334268
3880427,2006/09/09 00:00:00+00,,PHASE 1,,1,0280,,0034,1,1960,,,,,,,,,,,1960,,,,,,,0,202,24,1,69,23,,0280    0034,Y,Y,2942,,,93.7188045497765,301.241045985976
3880428,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4055,,0221,1,7705,,,,,,,,,,,7647,1,,,,,,0,111,180,1,24,46,,4055    0221,Y,Y,1779,,,140.959801613036,1183.86711723155
3880429,2006/09/09 00:00:00+00,,,,1,0528,,0030,1,8666,,,,,,,,,,,8666,1,,,,,,0,,,1,61,32,,0528    0030,Y,Y,2819,,,146.345902112022,1331.34041169047
3880430,2006/09/09 00:00:00+00,,DELIVERY 11,,1,4560,,0156,1,2941,,,,,,,,,,,2943,1,,,,,,0,104,37,1,94,34,,4560    0156,Y,Y,5546,,,103.056752088343,451.758038553842
3880431,2006/09/09 00:00:00+00,,PHASE 1,,1,0234,,0135,1,1447,,,,,,,,,,,,1,,,,,,0,18,150,1,69,11,,0234    0135,Y,Y,2953,,,80.6039298442408,222.525368055495
3880432,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1039,,0019,1,1083,,,,,,,,,,,1083,1,,,,,,0,24,63,1,59,27,,1039    0019,Y,Y,2815,,,63.6699878718578,166.352572625672
3880433,2006/09/09 00:00:00+00,,PHASE 1,,1,0524,,0004,1,869,,,,,,,,,,,871,1,,,,,,0,13,36,1,88,14,,0524    0004,Y,Y,4306,,,63.5987678152154,133.544791630267
3880434,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2834,,0103,1,3175,,,,,,,,,,,3175,1,,,,,,0,COUNTY,154,1,47,4,,2834    0103,Y,Y,1507,,,119.045606717157,488.2171409856
3880435,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1034,,0151,1,3307,,,,,,,,,,,3307,1,,,,,,0,183,15,1,79,17,,1034    0151,Y,Y,4131,,,112.818701038233,507.983352309703
3880436,2006/09/09 00:00:00+00,,PHASE 1,,1,0617,,0237,1,1532,,,,,,,,,,,1532,1,,,,,,0,131,145,1,70,30,,0617    0237,Y,Y,4128,,,87.249272082953,235.418449036311
3880437,2006/09/09 00:00:00+00,,PHASE 1,,1,0096,,0092,1,1424,,,,,,,,,,,1424,1,,,,,,0,CONDO_00036,7,1,36,7,,0096    0092,Y,Y,1048,,,78.8801100868965,218.753723133176
3880438,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2890,,0062,1,1680,,,,,,,,,,,1680,1,,,,,,0,SUB,140,1,98,38,,2890    0062,Y,Y,5656,,,119.40096418812,258.29440602596
3880439,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2795,,0030,1,3884,,,,,,,,,,,3883,1,,,,,,0,,,1,52,29,,2795    0030,Y,Y,3084,,,110.600188535769,597.605879609233
3880440,2006/09/09 00:00:00+00,,DELIVERY 14,,1,4326,,0008,1,111983,,,,,,,,,,,111017,1,,,,,,0,162,41,1,20,29,,4326    0008,Y,Y,3032,,,588.952372884963,17216.7559277323
3880441,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3512,,0015,1,2000,,,,,,,,,,,2000,1,,,,,,0,COUNTY,170,1,60,4,,3512    0015,Y,Y,1776,,,94.2145004032951,307.371813064331
3880442,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1002,,0090,1,2446,,,,,,,,,,,2446,1,,,,,,0,56,190,1,82,29,,1002    0090,Y,Y,4209,,,110.206500798467,375.736204453905
3880443,2006/09/09 00:00:00+00,,DELIVERY 14,,1,1189,,0088,1,99662,,,,,,,,,,,99662,1,,,,,,0,193,129,1,47,6,,1189    0088,Y,Y,2571,,,506.07406727748,15311.919577138
3880444,2006/09/09 00:00:00+00,,PHASE 1,,1,0509,E,0080,1,1219,,,,,,,,,,,,1,,,,,,0,20,169,1,81,27,,0509E   0080,Y,Y,4176,,,81.8225234202001,187.272328419228
3880445,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2859,,0044,1,2378,,,,,,,,,,,2378,1,,,,,,1,COUNTY,10,1,72,2,,2859    0044,Y,Y,1358,,,125.117206082717,365.512827687755
3880446,2006/09/09 00:00:00+00,,PHASE 1,,1,0097,,0062,1,2461,,,,,,,,,,,2461,1,,,,,,0,12,187,1,82,19,,0097    0062,Y,Y,5138,,,115.644811254022,378.035153095946
3880447,2006/09/09 00:00:00+00,,MAINTENANCE,,1,3573,,0078,1,1800,,,,,,,,,,,1800,1,,,,,,0,197,61,1,90,7,,3573    0078,Y,Y,5285,,,92.6476000449249,276.609539772754
3880448,2006/09/09 00:00:00+00,,DELIVERY 11,,1,2540,,0276,1,2231,,,,,,,,,,,2231,1,,,,,,0,SUB,79,1,74,6,,2540    0276,Y,Y,1403,,,79.0382470444769,342.870768243836
3880449,2006/09/09 00:00:00+00,,DELIVERY 15,,1,5044,,0013,1,3729,,,,,,,,,,,3729,1,,,,,,0,118,84,1,61,41,,5044    0013,Y,Y,3122,,,112.560793776268,572.779696575265
3880450,2006/09/09 00:00:00+00,,PHASE 1,,1,0203,,0083,1,9268,,,,,,,,,,,9268,1,,,,,,0,30,90,1,54,13,,0203    0083,Y,Y,2705,,,163.946210546648,1424.62814243025
3880451,2009/09/30 00:00:00+00,2009/07/09 00:00:00+00,,,1,0477,,0041,1,2342,,,,,,,,,,,2343,,,,,,,0,204,12,1,71,14,,0477    0041,Y,Y,2965,,,77.0013016848308,359.936830719753
3880452,2006/09/09 00:00:00+00,,MAINTENANCE,,1,3638,,0086,1,9999,,,,,,,,,,,9999,1,,,,,,0,199,59,1,24,8,,3638    0086,Y,Y,3085,,,166.113110331961,1537.19021483441
3880453,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1315,,0038,1,4655,,,,,,,,,,,4655,1,,,,,,0,108,41,1,96,22,,1315    0038,Y,Y,5520,,,112.984841135884,715.494526080913
3880454,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1316,S,0001,1,13849,,,,,,,,,,,13981,1,,,,,,0,116,70,1,22,39,,1316S   0001,Y,Y,2408,,,185.410050916341,2128.97391940789
3880455,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1028,,0052,1,2237,,,,,,,,,,,,1,,,,,,0,17,44,1,78,48,2013/05/23 00:00:00+00,1028    0052,Y,Y,4130,,,111.33840131624,343.600504889666
3880456,2006/09/09 00:00:00+00,,DELIVERY 15,,1,2589,,0460,1,1700,,,,,,,,,,,1700,1,,,,,,0,SUB,40,1,91,6,,2589    0460,Y,Y,5374,,,82.3713825543656,261.363228383807
3880457,2006/09/09 00:00:00+00,,MAINTENANCE,,1,3054,,0071,1,2172,,,,,,,,,,,2172,1,,,,,,0,198,139,1,51,42,,3054    0071,Y,Y,1585,,,78.3994266651285,333.875845152022
3880458,2006/09/09 00:00:00+00,,DELIVERY 12,,1,5091,,0037,1,2313,,,,,,,,,,,2313,1,,,,,,0,49,8,1,24,33,,5091    0037,Y,Y,3097,,,92.2125193242342,355.228397662702
3880459,2006/09/09 00:00:00+00,,PHASE 1,,1,0509,,0175,1,1609,,,,,,,,,,,1609,1,,,,,,0,26,175,1,79,28,,0509    0175,Y,Y,4123,,,87.8884017642242,247.296490927695
3880460,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1111,,0013,1,6316,,,,,,,,,,,6315,1,,,,,,0,4,1111,1,52,5,,1111    0013,Y,Y,2666,,,143.543804027024,969.934545646533
3880461,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3136,,0033,1,1800,,,,,,,,,,,,1,,,,,,0,COUNTY,38,1,67,23,,3136    0033,Y,Y,3162,,,92.4269190226804,276.869278724123
3880462,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2843,,0046,1,2605,,,,,,,,,,,2463,1,,,,,,0,COUNTY,66,1,47,8,,2843    0046,Y,Y,1511,,,96.3743619476655,400.564716803069
3880463,2006/09/09 00:00:00+00,,DELIVERY 13,,1,2528,,0312,1,5460,,,,,,,,,,,5460,1,,,,,,0,SUB,53,1,24,37,,2528    0312,Y,Y,1104,,,150.630736314727,839.175532925984
3880464,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2848,,0049,1,2471,,,,,,,,,,,2471,1,,,,,,0,COUNTY,104,1,46,46,,2848    0049,Y,Y,1508,,,129.553207467181,379.931371477324
3880465,2008/09/19 00:00:00+00,2008/09/15 00:00:00+00,,,1,2834,,0173,1,2286,,,,,,,,,,,2286,,,,,,,0,203,76,1,73,28,,2834    0173,Y,Y,1391,,,113.545706191818,351.497177573343
3880466,2009/05/26 00:00:00+00,2009/02/13 00:00:00+00,,,1,3393,,0105,1,8800,,,,,,,,,,,8800,,,,,,,0,203,138,1,72,26,,3393    0105,Y,Y,3175,,,149.01080099577,1354.02964967506
3880467,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2662,,0209,1,15000,,,,,,,,,,,15000,1,,,,,,0,,,1,61,33,,2662    0209,Y,Y,1797,,,196.114219367748,2305.75321260461
3880468,2006/09/09 00:00:00+00,,DELIVERY 8,,1,2541,,0015,1,2327,,,,,,,,,,,2327,1,,,,,,0,SUB,64,1,95,14,,2541    0015,Y,Y,5551,,,85.7385554046278,357.740146599119
3880469,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3565,,0076,1,5328,,,,,,,,,,,5328,1,,,,,,0,SUB,140,1,71,32,,3565    0076,Y,Y,1369,,,149.336900052299,818.908265094366
3880470,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4062,,0182,1,1352,,,,,,,,,,,1318,1,,,,,,0,91,113,1,91,26,,4062    0182,Y,Y,5391,,,75.6444113755616,207.742137744792
3880471,2006/09/09 00:00:00+00,,DELIVERY 12,,1,2218,,0029,1,32997,,,,,,,,,,,32992,1,,,,,,0,SUB,116,1,27,22,,2218    0029,Y,Y,1092,,,322.719628780699,5074.2761679625
3880472,2011/10/26 00:00:00+00,2011/08/01 00:00:00+00,,,1,1098,,0161,1,4030,,,,,,,,,,,4030,,,,,,,0,,,1,75,32,,1098    0161,Y,Y,4071,,,126.026803282491,618.887954928612
3880473,2006/09/09 00:00:00+00,,PHASE 1,,1,0136,,0024,1,1685,,,,,,,,,,,,1,,,,,,0,15,188,1,103,2,,0136    0024,Y,Y,9999,,,77.2285184263791,259.008636571212
3880474,2006/09/09 00:00:00+00,,PHASE 1,,1,0150,,0249,1,1300,,,,,,,,,,,1300,1,,,,,,0,26,81,1,102,26,,0150    0249,Y,Y,9999,,,73.8622474801288,199.825399410365
3880475,2006/09/09 00:00:00+00,,PHASE 1,,1,0151,,0024,1,2000,,,,,,,,,,,2000,1,,,,,,0,REC_00001,151,1,108,2,,0151    0024,Y,Y,9999,,,94.2169091386241,307.386764186371
3880476,2006/09/09 00:00:00+00,,PHASE 1,,1,0151,,0242,1,1700,,,,,,,,,,,1700,1,,,,,,0,30,92,1,101,11,,0151    0242,Y,Y,9999,,,91.8705094719973,261.299180670052
3880477,2006/09/09 00:00:00+00,,PHASE 1,,1,0155,,0196,1,2000,,,,,,,,,,,,1,,,,,,0,16,80,1,110,48,,0155    0196,Y,Y,9999,,,94.2113091432673,307.350700050718
3880478,2006/09/09 00:00:00+00,,PHASE 1,,1,0155,,0213,1,1514,,,,,,,,,,,,1,,,,,,0,18,111,1,20,33,,0155    0213,Y,Y,2125,,,82.2836075278862,232.713689356892
3880479,2006/09/09 00:00:00+00,,PHASE 1,,1,0155,,0214,1,1514,,,,,,,,,,,,1,,,,,,0,18,111,1,20,33,,0155    0214,Y,Y,2125,,,82.2811075722177,232.669345982509
3880480,2006/09/09 00:00:00+00,,PHASE 1,,1,0155,,0212,1,1514,,,,,,,,,,,,1,,,,,,0,18,111,1,20,33,,0155    0212,Y,Y,2125,,,82.2810076078573,232.667627545156
3880481,2017/09/12 00:00:00+00,2017/03/31 00:00:00+00,,,1,0156,,0373,1,3581,,,,,,,,,,,3581,,,,,,,0,212,98,1,102,9,,0156    0373,Y,Y,9999,,,104.36521049308,550.31680557708
3880482,2006/09/09 00:00:00+00,,PHASE 1,,1,0153,,0137,1,5220,,,,,,,,,,,5221,1,,,,,,0,CONDO_00023,5,1,23,5,,0153    0137,Y,Y,2105,,,131.037188799692,802.311604860633
3880483,2007/05/22 00:00:00+00,2006/08/08 00:00:00+00,,,1,1051,,0199,1,6400,,,,,,,,,,,6400,,,,,,,0,201,13,1,81,41,,1051    0199,Y,Y,4240,,,128.614801716859,983.157505595415
3880484,2006/09/09 00:00:00+00,,PHASE 1,,1,0476,,0012,1,1404,,,,,,,,,,,,1,,,,,,0,10,146,1,47,12,,0476    0012,Y,Y,2575,,,74.8921855566555,215.712009846106
3880485,2006/09/09 00:00:00+00,,DELIVERY 12,,1,5720,,0006,1,9575,,,,,,,,,,,9575,1,,,,,,0,78,13,1,67,14,,5720    0006,Y,Y,1953,,,189.291143173093,1468.98759823541
3880486,2006/09/09 00:00:00+00,,DELIVERY 7,,1,3124,,0108,1,2800,,,,,,,,,,,2800,1,,,,,,0,SUB,85,1,52,20,,3124    0108,Y,Y,1634,,,125.652900798272,430.403059598876
3880487,2006/09/09 00:00:00+00,,PHASE 1,,1,0151,,0200,1,1622,,,,,,,,,,,1622,1,,,,,,0,CONDO_00041,30,1,41,30,,0151    0200,Y,Y,2091,,,78.722407613339,249.34345314661
3880488,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3111,,0055,1,3990,,,,,,,,,,,3973,1,,,,,,0,SUB,34,1,47,29,,3111    0055,Y,Y,1521,,,102.512420606291,613.247879632044
3880489,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1806,,0023,1,5230,,,,,,,,,,,5230,1,,,,,,0,104,44,1,78,17,,1806    0023,Y,Y,5026,,,126.990336663233,804.170541076787
3880490,2006/09/09 00:00:00+00,,DELIVERY 9,,1,1300,,0557,1,30343,,,,,,,,,,,29889,1,,,,,,0,34,19,1,34,19,,1300    0557,Y,Y,1062,,,296.371629598446,4664.22778669463
3880491,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3558,,0107,1,6016,,,,,,,,,,,6016,1,,,,,,0,SUB,97,1,88,7,,3558    0107,Y,Y,3250,,,122.174900006103,924.799059276981
3880492,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1097,,0041,1,2105,,,,,,,,,,,2105,1,,,,,,0,64,21,1,98,6,,1097    0041,Y,Y,5632,,,119.469602817501,323.31541534568
3880493,2015/05/26 00:00:00+00,2015/03/31 00:00:00+00,,,1,2885,,0117,1,7200,,,,,,,,,,,7200,,,,,,,0,209,162,1,95,34,,2885    0117,Y,Y,5563,,,167.824977324765,1106.91413389341
3880494,2006/09/09 00:00:00+00,,PHASE 1,,1,0155,,0230,1,3028,,,,,,,,,,,3028,1,,,,,,0,150,75,1,57,20,,0155    0230,Y,Y,2128,,,95.8222087651273,465.382213166607
3880495,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2859,,0059,1,2738,,,,,,,,,,,2738,1,,,,,,0,COUNTY,171,1,79,23,,2859    0059,Y,Y,5048,,,131.729306856942,420.881705715979
3880496,2006/09/09 00:00:00+00,,PHASE 1,,1,0235,,0156,1,1569,,,,,,,,,,,,1,,,,,,0,20,152,1,66,41,,0235    0156,Y,Y,2899,,,81.2314045506944,241.199424811265
3880497,2006/09/09 00:00:00+00,,DELIVERY 9,,1,1300,,0322,1,2330,,,,,,,,,,,2413,1,,,,,,0,37,117,1,79,37,,1300    0322,Y,Y,4139,,,106.835343271962,358.038414812782
3880498,2006/09/09 00:00:00+00,,DELIVERY 8,,1,1971,,0028,1,13624,,,,,,,,,,,13549,1,,,,,,0,157,38,1,31,20,,1971    0028,Y,Y,3011,,,182.561036936611,2095.76817748053
3880499,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1807,,0049,1,6633,,,,,,,,,,,6663,1,,,,,,0,109,173,1,93,18,,1807    0049,Y,Y,5435,,,156.572336788609,1019.68490338531
3880500,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1857,,0059,1,11010,,,,,,,,,,,11008,1,,,,,,0,41,42,1,27,24,,1857    0059,Y,Y,3006,,,180.153031000151,1694.32224472456
3880501,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2786,,0029,1,3527,,,,,,,,,,,3527,1,,,,,,0,SUB,47,1,49,47,,2786    0029,N,Y,3070,,,117.669407716395,542.899766386768
3880502,2015/06/12 00:00:00+00,2015/01/26 00:00:00+00,,,1,0303,,0058,1,825,,,,,,,,,,,825,,,,,,,0,209,74,1,85,23,,0303    0058,Y,Y,4254,,,52.196402333358,126.803461055104
3880503,2013/09/11 00:00:00+00,2013/05/02 00:00:00+00,,,1,2560,,0134,1,9014,,,,,,,,,,,8949,,,,,,,0,207,105,1,80,35,,2560    0134,Y,Y,5071,,,150.594332331482,1385.54096133514
3880504,2006/09/09 00:00:00+00,,DELIVERY 11,,1,5670,,0015,1,18285,,,,,,,,,,,18284,1,,,,,,0,113,12,1,21,24,,5670    0015,Y,Y,1272,,,261.699008374646,2806.21366208418
3880505,2006/09/09 00:00:00+00,,PHASE 1,,1,0109,,0022,1,1875,,,,,,,,,,,1620,1,,,,,,0,CONDO_00039,35,1,39,35,,0109    0022,Y,Y,2029,,,87.0080103249898,288.118846002188
3880506,2006/09/09 00:00:00+00,,DELIVERY 4,,1,0778,,0074,1,532,,,,,,,,,,,,1,,,,,,0,19,88,1,24,24,,0778    0074,Y,Y,2297,,,42.6480000063555,81.7150510719199
3880507,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1930,,0078,1,21588,,,,,,,,,,,21588,1,,,,,,0,163,153,1,20,19,,1930    0078,Y,Y,1076,,,230.50177496481,3318.97782638159
3880508,2006/09/09 00:00:00+00,,PHASE 1,,1,0546,,0315,1,13654,,,,,,,,,,,,1,,,,,,0,1,6,1,1,6,,0546    0315,Y,Y,2281,,,195.467979945663,2096.18910852068
3880509,2006/09/09 00:00:00+00,,PHASE 1,,1,0156,,0046,1,2292,,,,,,,,,,,,1,,,,,,0,12,45,1,92,43,2016/09/29 00:00:00+00,0156    0046,Y,Y,5287,,,93.8021087424508,352.192266024622
3880510,2006/09/09 00:00:00+00,,PHASE 1,,1,0502,,0187,1,21563,,,,,,,,,,,21563,1,,,,,,0,1,1,1,1,1,,0502    0187,Y,Y,2273,,,241.155704678455,3310.33368289623
3880511,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1923,,0055,1,15891,,,,,,,,,,,15747,1,,,,,,0,85,29,1,46,45,,1923    0055,Y,Y,1532,,,213.455771540212,2443.26106805555
3880512,2007/06/29 00:00:00+00,2006/09/22 00:00:00+00,,,1,3556,,0114,1,4600,,,,,,,,,,,4600,,,,,,,0,201,57,1,62,6,,3556    0114,Y,Y,3133,,,114.57130007718,707.116156726839
3880513,2007/06/04 00:00:00+00,2006/01/25 00:00:00+00,,,1,4059,,0276,1,2304,,,,,,,,,,,2304,,,,,,,0,200,68,1,56,46,,4059    0276,Y,Y,1704,,,81.5689557768448,354.037403641782
3880514,2006/09/09 00:00:00+00,,DELIVERY 11,,1,5635,,0042,1,11777,,,,,,,,,,,11777,1,,,,,,0,135,181,1,44,20,,5635    0042,Y,Y,1309,,,170.607310447854,1807.66034888065
3880515,2006/09/09 00:00:00+00,,PHASE 1,,1,0306,,0007,1,1616,,,,,,,,,,,1616,1,,,,,,0,HDC,213,1,86,47,,0306    0007,Y,Y,4320,,,87.7565040037003,248.404978768673
3880516,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2832,,0157,1,2608,,,,,,,,,,,2596,1,,,,,,0,199,29,1,53,2,,2832    0157,Y,Y,1610,,,101.423010304616,401.095792876109
3880517,2006/09/09 00:00:00+00,,DELIVERY 8,,1,2685,,0550,1,3601,,,,,,,,,,,3625,1,,,,,,0,SUB,109,1,73,25,,2685    0550,Y,Y,1387,,,97.6240055561338,553.727628114999
3880518,2006/09/09 00:00:00+00,,DELIVERY 12,,1,5592,,0036,1,4307,,,,,,,,,,,4307,1,,,,,,0,130,181,1,72,46,,5592    0036,Y,Y,1407,,,105.58023450894,661.092760991079
3880519,2006/09/09 00:00:00+00,,PHASE 1,,1,0156,,0052,1,2292,,,,,,,,,,,,1,,,,,,0,CONDO_00042,34,1,42,34,,0156    0052,Y,Y,2146,,,93.8020089614397,352.191798281561
3880520,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3281,,0032,1,11500,,,,,,,,,,,11500,1,,,,,,0,SUB,35,1,67,38,,3281    0032,Y,Y,3164,,,168.685402775607,1770.26122711878
3880521,2006/09/09 00:00:00+00,,PHASE 1,,1,0152,,0087,1,1830,,,,,,,,,,,1830,1,,,,,,0,12,28,1,47,16,,0152    0087,Y,Y,2567,,,87.5368083369592,281.248723986567
3880522,2006/09/09 00:00:00+00,,PHASE 1,,1,0242,,0072,1,1915,,,,,,,,,,,1915,1,,,,,,0,CONDO_00026,36,1,26,36,,0242    0072,Y,Y,2238,,,86.3932845807794,294.328309579528
3880523,2006/09/09 00:00:00+00,,DELIVERY 10,,1,2992,,0086,1,3866,,,,,,,,,,,3866,1,,,,,,0,SUB,43,1,63,26,,2992    0086,Y,Y,3151,,,107.09622833582,594.84562044541
3880524,2006/09/09 00:00:00+00,,PHASE 1,,1,0514,,0090,1,1800,,,,,,,,,,,1800,1,,,,,,0,186,133,1,84,21,,0514    0090,Y,Y,4241,,,92.6374018747963,276.546237859373
3880525,2006/09/09 00:00:00+00,,DELIVERY 14,,1,3953,,0022,1,3715,,,,,,,,,,,3715,1,,,,,,0,SUB,12,1,61,13,,3953    0022,Y,Y,1790,,,112.463143331812,571.067862146716
3880526,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3638,,0083,1,5175,,,,,,,,,,,5175,1,,,,,,0,SUB,165,1,53,9,,3638    0083,Y,Y,3083,,,144.865899993578,795.596801930112
3880527,2006/09/09 00:00:00+00,,DELIVERY 14,,1,2565,,0017,1,7500,,,,,,,,,,,7500,1,,,,,,0,GS,63,1,38,35,,2565    0017,Y,Y,1207,,,156.673815016278,1152.97519497786
3880528,2006/09/09 00:00:00+00,,DELIVERY 10,,1,3044,,0066,1,1790,,,,,,,,,,,1790,1,,,,,,0,COUNTY,78,1,95,26,,3044    0066,Y,Y,5574,,,85.9776409851195,275.227534426133
3880529,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2918,,0073,1,2691,,,,,,,,,,,2700,1,,,,,,0,SUB,178,1,89,47,,2918    0073,Y,Y,3264,,,121.188184350931,413.887563162144
3880530,2006/09/09 00:00:00+00,,PHASE 1,,1,0194,,0027,1,2200,,,,,,,,,,,2200,1,,,,,,0,CHB,101,1,96,32,2017/07/14 00:00:00+00,0194    0027,Y,Y,5530,,,95.7762071456463,338.097079553796
3880531,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1188,,0122,1,2772,,,,,,,,,,,2720,1,,,,,,0,173,134,1,84,34,,1188    0122,Y,Y,4236,,,87.2315284544891,425.824354890452
3880532,2006/09/09 00:00:00+00,,MAINTENANCE,,1,0302,,0078,1,1522,,,,,,,,,,,1521,1,,,,,,0,199,156,1,100,47,,0302    0078,Y,Y,9999,,,86.9818040000334,233.990591270113
